115,1,L,L,L,362.644
115,2,R,L,L,279.815
115,3,L,L,L,330.641
115,4,R,R,R,240.153
115,5,L,R,R,240.766
115,6,L,R,R,275.155
115,7,L,L,L,228.339
115,8,L,R,R,269.46
115,9,L,R,R,302.453
115,10,R,L,L,214.248
115,11,R,R,R,256.069
115,12,L,R,R,271.581
115,13,L,L,L,288.272
115,14,L,L,L,243.474
115,15,R,R,R,235.157
115,16,R,L,L,259.672
115,17,R,L,L,235.377
115,18,L,L,L,247.584
115,19,L,R,R,264.666
115,20,R,L,L,229.888
115,21,L,L,L,261.706
115,22,L,R,R,221.308
115,23,R,L,L,208.059
115,24,L,L,L,245.29
115,25,L,L,L,201.864
115,26,R,L,L,230.466
115,27,L,R,R,253.585
115,28,R,R,L,19.3534
115,29,R,R,R,259.689
115,30,R,L,L,222.057
115,31,L,R,R,252.702
115,32,R,R,R,268.122
115,33,L,L,L,197.155
115,34,R,R,R,233.785
115,35,L,L,L,229.073
115,36,R,L,L,250.939
115,37,R,R,R,247.563
115,38,R,R,R,271.326
115,39,L,L,L,220.718
115,40,L,R,R,255.949
115,41,R,R,R,329.86
115,42,L,R,R,259.655
115,43,L,R,R,256.685
115,44,R,R,R,215.956
115,45,L,L,L,242.778
115,46,R,R,R,250.673
115,47,R,R,R,251.417
115,48,L,L,L,237.624
115,49,R,L,L,243.438
115,50,R,L,L,263.733
115,51,R,R,R,249.673
115,52,L,R,R,251.679
115,53,R,L,L,224.403
115,54,R,L,L,237.454
115,55,L,L,L,217.71
115,56,R,R,R,241.273
115,57,R,L,L,286.001
115,58,L,L,L,225.437
115,59,R,L,L,192.271
115,60,R,R,R,281.732
115,61,L,R,R,272.525
115,62,R,R,R,228.678
115,63,L,L,L,256.152
115,64,R,L,L,244.852
115,65,R,L,L,239.754
115,66,R,R,R,272.744
115,67,L,L,L,235.809
115,68,L,R,R,280.84
115,69,L,R,R,259.572
115,70,L,L,L,245.232
115,71,L,R,R,286.013
115,72,R,L,L,238.375
115,73,R,R,R,276.896
115,74,L,R,R,281.109
115,75,R,R,R,233.13
115,76,R,L,L,367.994
115,77,R,L,L,229.967
115,78,L,L,L,250.376
115,79,L,R,R,325.254
115,80,L,R,R,278.787
