109,1,L,L,L,419.547
109,2,R,L,L,358.101
109,3,L,L,L,236.541
109,4,R,R,R,334.593
109,5,L,R,R,327.301
109,6,L,R,R,275.376
109,7,L,L,L,260.898
109,8,L,R,R,254.191
109,9,L,R,R,296.087
109,10,R,L,L,255.671
109,11,R,R,R,283.358
109,12,L,R,R,294.976
109,13,L,L,L,262.74
109,14,L,L,L,258.51
109,15,R,R,R,310.045
109,16,R,L,L,287.202
109,17,R,L,L,285.153
109,18,L,L,L,317.06
109,19,L,R,R,280.814
109,20,R,L,L,297.798
109,21,L,L,L,266.798
109,22,L,R,R,276.898
109,23,R,L,L,275.201
109,24,L,L,L,339.538
109,25,L,L,L,357.062
109,26,R,L,L,302.992
109,27,L,R,R,264.49
109,28,R,R,R,359.441
109,29,R,R,R,296.008
109,30,R,L,L,279.642
109,31,L,R,R,343.491
109,32,R,R,R,324.461
109,33,L,L,L,306.701
109,34,R,R,R,346.342
109,35,L,L,L,306.569
109,36,R,L,L,247.961
109,37,R,R,R,313.323
109,38,R,R,R,329.058
109,39,L,L,L,322.807
109,40,L,R,R,314.75
109,41,R,R,R,315.469
109,42,L,R,R,343.917
109,43,L,R,R,322.715
109,44,R,R,R,267.732
109,45,L,L,L,312.358
109,46,R,R,R,257.048
109,47,R,R,R,262.655
109,48,L,L,L,253.868
109,49,R,L,L,293.964
109,50,R,L,L,302.385
109,51,R,R,R,248.649
109,52,L,R,R,311.691
109,53,R,L,L,267.584
109,54,R,L,L,316.247
109,55,L,L,L,303.443
109,56,R,R,R,306.004
109,57,R,L,L,285.284
109,58,L,L,L,292.637
109,59,R,L,L,319.041
109,60,R,R,R,302.919
109,61,L,R,R,327.21
109,62,R,R,R,423.722
109,63,L,L,L,312.931
109,64,R,L,L,326.02
109,65,R,L,L,370.462
109,66,R,R,R,305.566
109,67,L,L,L,255.078
109,68,L,R,R,340.976
109,69,L,R,R,329.311
109,70,L,L,L,320.294
109,71,L,R,R,330.635
109,72,R,L,L,273.283
109,73,R,R,R,319.718
109,74,L,R,R,316.122
109,75,R,R,R,343.977
109,76,R,L,L,291.926
109,77,R,L,L,358.197
109,78,L,L,L,313.38
109,79,L,R,R,310.916
109,80,L,R,R,328.413
