102,1,L,L,L,420.357
102,2,R,L,L,310.957
102,3,L,L,L,267.899
102,4,R,R,R,207.565
102,5,L,R,R,217.275
102,6,L,R,R,288.422
102,7,L,L,L,266.748
102,8,L,R,R,211.771
102,9,L,R,R,207.524
102,10,R,L,L,250.021
102,11,R,R,R,202.163
102,12,L,R,R,192.569
102,13,L,L,L,249.907
102,14,L,L,L,196.711
102,15,R,R,R,185.229
102,16,R,L,L,175.944
102,17,R,L,L,288.177
102,18,L,L,R,243.496
102,19,L,R,R,267.729
102,20,R,L,L,242.524
102,21,L,L,L,282.969
102,22,L,R,R,211.218
102,23,R,L,L,253.609
102,24,L,L,L,244.681
102,25,L,L,L,271.546
102,26,R,L,L,256.529
102,27,L,R,R,209.186
102,28,R,R,R,215.394
102,29,R,R,R,224.262
102,30,R,L,L,246.508
102,31,L,R,R,192.261
102,32,R,R,R,241.052
102,33,L,L,L,208.378
102,34,R,R,R,202.041
102,35,L,L,L,185.079
102,36,R,L,L,235.424
102,37,R,R,R,260.654
102,38,R,R,R,207.448
102,39,L,L,R,202.901
102,40,L,R,R,257.276
102,41,R,R,R,264.524
102,42,L,R,R,262.895
102,43,L,R,R,250.606
102,44,R,R,R,212.352
102,45,L,L,L,249.561
102,46,R,R,R,196.052
102,47,R,R,R,227.338
102,48,L,L,L,223.189
102,49,R,L,L,280.903
102,50,R,L,L,282.483
102,51,R,R,R,222.535
102,52,L,R,R,190.943
102,53,R,L,L,258.871
102,54,R,L,L,224.34
102,55,L,L,L,256.549
102,56,R,R,R,251.564
102,57,R,L,L,202.955
102,58,L,L,L,190.591
102,59,R,L,L,243.009
102,60,R,R,R,198.631
102,61,L,R,R,233.873
102,62,R,R,R,236.734
102,63,L,L,L,200.282
102,64,R,L,L,259.348
102,65,R,L,L,204.6
102,66,R,R,R,220.406
102,67,L,L,L,168.839
102,68,L,R,R,251.928
102,69,L,R,R,281.589
102,70,L,L,L,208.913
102,71,L,R,R,207.942
102,72,R,L,L,227.088
102,73,R,R,R,209.734
102,74,L,R,R,231.581
102,75,R,R,R,187.428
102,76,R,L,L,234.599
102,77,R,L,L,244.688
102,78,L,L,R,208.493
102,79,L,R,R,300.363
102,80,L,R,R,301.06
