107,1,L,L,L,397.868
107,2,R,L,L,292.624
107,3,L,L,L,281.169
107,4,R,R,R,267.183
107,5,L,R,R,269.432
107,6,L,R,R,314.762
107,7,L,L,L,357.099
107,8,L,R,R,267.589
107,9,L,R,R,297.971
107,10,R,L,L,323.244
107,11,R,R,R,281.975
107,12,L,R,R,278.868
107,13,L,L,L,309.258
107,14,L,L,L,267.623
107,15,R,R,R,292.212
107,16,R,L,L,272.699
107,17,R,L,L,299.551
107,18,L,L,L,305.867
107,19,L,R,R,264.79
107,20,R,L,L,336.231
107,21,L,L,L,259.206
107,22,L,R,R,266.616
107,23,R,L,L,322.961
107,24,L,L,L,295.401
107,25,L,L,L,287.022
107,26,R,L,L,269.374
107,27,L,R,R,305.277
107,28,R,R,R,302.177
107,29,R,R,R,333.957
107,30,R,L,L,283.206
107,31,L,R,R,290.011
107,32,R,R,R,268.665
107,33,L,L,L,269.233
107,34,R,R,R,276.14
107,35,L,L,L,358.464
107,36,R,L,L,277.672
107,37,R,R,R,369.04
107,38,R,R,R,345.744
107,39,L,L,L,293.25
107,40,L,R,R,260.054
107,41,R,R,R,297.804
107,42,L,R,R,290.852
107,43,L,R,R,321.923
107,44,R,R,R,262.776
107,45,L,L,L,295.733
107,46,R,R,R,271.803
107,47,R,R,R,334.708
107,48,L,L,L,275.194
107,49,R,L,L,331.341
107,50,R,L,L,299.655
107,51,R,R,R,260.299
107,52,L,R,R,268.437
107,53,R,L,L,280.955
107,54,R,L,L,264.169
107,55,L,L,L,287.523
107,56,R,R,R,289.407
107,57,R,L,L,273.501
107,58,L,L,L,273.954
107,59,R,L,L,330.587
107,60,R,R,R,282.191
107,61,L,R,R,307.124
107,62,R,R,R,288.105
107,63,L,L,L,255.872
107,64,R,L,L,266.861
107,65,R,L,L,297.352
107,66,R,R,R,253.482
107,67,L,L,L,255.464
107,68,L,R,R,269.41
107,69,L,R,R,281.035
107,70,L,L,L,255.134
107,71,L,R,R,316.719
107,72,R,L,L,333.828
107,73,R,R,R,316.653
107,74,L,R,R,309.212
107,75,R,R,R,299.469
107,76,R,L,L,312.456
107,77,R,L,L,304.866
107,78,L,L,L,284.621
107,79,L,R,R,326.091
107,80,L,R,R,318.214
