114,1,L,L,L,524.136
114,2,R,L,L,555.532
114,3,L,L,R,438.896
114,4,R,R,R,482.351
114,5,L,R,R,607.932
114,6,L,R,R,509.182
114,7,L,L,L,443.551
114,8,L,R,R,396.918
114,9,L,R,R,437.386
114,10,R,L,L,427.682
114,11,R,R,R,883.367
114,12,L,R,R,539.685
114,13,L,L,L,234.395
114,14,L,L,L,375.404
114,15,R,R,R,297.847
114,16,R,L,R,196.42
114,17,R,L,L,383.434
114,18,L,L,L,343.889
114,19,L,R,R,440.675
114,20,R,L,L,351.108
114,21,L,L,L,351.888
114,22,L,R,R,271.265
114,23,R,L,L,370.632
114,24,L,L,L,405.604
114,25,L,L,L,350.495
114,26,R,L,L,351.055
114,27,L,R,R,506.414
114,28,R,R,R,400.781
114,29,R,R,L,16.5912
114,30,R,L,L,619.341
114,31,L,R,R,478.798
114,32,R,R,R,340.763
114,33,L,L,L,296.94
114,34,R,R,R,360.671
114,35,L,L,L,328.793
114,36,R,L,L,445.34
114,37,R,R,R,289.725
114,38,R,R,R,341.581
114,39,L,L,L,237.528
114,40,L,R,R,354.925
114,41,R,R,R,421.032
114,42,L,R,R,317.029
114,43,L,R,R,375.979
114,44,R,R,R,809.356
114,45,L,L,L,317.099
114,46,R,R,R,627.086
114,47,R,R,R,274.177
114,48,L,L,L,323.102
114,49,R,L,L,589.152
114,50,R,L,L,498.159
114,51,R,R,R,341.591
114,52,L,R,R,474.574
114,53,R,L,L,485.433
114,54,R,L,L,506.076
114,55,L,L,L,406.034
114,56,R,R,R,484.358
114,57,R,L,L,360.031
114,58,L,L,L,476.299
114,59,R,L,L,284.34
114,60,R,R,R,502.887
114,61,L,R,R,333.512
114,62,R,R,R,261.336
114,63,L,L,L,277.481
114,64,R,L,R,214.182
114,65,R,L,L,388.7
114,66,R,R,L,356.574
114,67,L,L,L,622.566
114,68,L,R,R,316.097
114,69,L,R,R,423.199
114,70,L,L,L,409.979
114,71,L,R,R,454.935
114,72,R,L,L,355.891
114,73,R,R,R,525.131
114,74,L,R,R,423.762
114,75,R,R,R,528.61
114,76,R,L,L,347.061
114,77,R,L,L,508.162
114,78,L,L,L,332.546
114,79,L,R,R,371.017
114,80,L,R,R,315.291
