141,1,L,L,L,574.689
141,2,R,L,L,380.681
141,3,L,L,L,335.226
141,4,R,R,R,296.741
141,5,L,R,R,274.052
141,6,L,R,R,387.462
141,7,L,L,L,258.03
141,8,L,R,R,365.832
141,9,L,R,R,288.933
141,10,R,L,L,236.948
141,11,R,R,R,283.76
141,12,L,R,R,277.067
141,13,L,L,L,351.757
141,14,L,L,L,249.488
141,15,R,R,R,238.592
141,16,R,L,L,245.147
141,17,R,L,L,236.461
141,18,L,L,L,339.367
141,19,L,R,R,264.513
141,20,R,L,L,327.828
141,21,L,L,L,265.938
141,22,L,R,R,267.552
141,23,R,L,L,199.935
141,24,L,L,L,286.767
141,25,L,L,L,231.435
141,26,R,L,L,261.812
141,27,L,R,R,236.11
141,28,R,R,R,270.134
141,29,R,R,R,276.443
141,30,R,L,L,204.821
141,31,L,R,R,261.066
141,32,R,R,R,254.892
141,33,L,L,L,274.056
141,34,R,R,R,265.433
141,35,L,L,L,274.279
141,36,R,L,L,255
141,37,R,R,R,247.542
141,38,R,R,R,270.568
141,39,L,L,L,257.875
141,40,L,R,R,247.376
141,41,R,R,R,248.995
141,42,L,R,R,265.262
141,43,L,R,R,238.557
141,44,R,R,R,271.162
141,45,L,L,L,311.044
141,46,R,R,R,244.284
141,47,R,R,R,246.768
141,48,L,L,L,286.884
141,49,R,L,L,262.72
141,50,R,L,L,282.009
141,51,R,R,R,311.94
141,52,L,R,R,228.709
141,53,R,L,L,334.348
141,54,R,L,L,341.742
141,55,L,L,L,325.495
141,56,R,R,R,264.341
141,57,R,L,L,202.667
141,58,L,L,L,245.608
141,59,R,L,L,260.179
141,60,R,R,R,292.931
141,61,L,R,R,239.734
141,62,R,R,R,337.47
141,63,L,L,L,231.001
141,64,R,L,R,271.158
141,65,R,L,L,308.511
141,66,R,R,R,365.209
141,67,L,L,L,270.837
141,68,L,R,R,273.199
141,69,L,R,R,251.875
141,70,L,L,L,318.065
141,71,L,R,R,332.674
141,72,R,L,L,271.251
141,73,R,R,R,262.192
141,74,L,R,R,288.3
141,75,R,R,R,335.902
141,76,R,L,L,337.314
141,77,R,L,L,272.154
141,78,L,L,L,309.863
141,79,L,R,R,312.43
141,80,L,R,R,296.004
