26,1,L,L,L,419.406
26,2,R,L,L,295.502
26,3,L,L,L,294.385
26,4,R,R,R,388.092
26,5,L,R,R,320.537
26,6,L,R,R,297.523
26,7,L,L,L,303.824
26,8,L,R,R,396.64
26,9,L,R,R,405.434
26,10,R,L,L,283.184
26,11,R,R,R,264.659
26,12,L,R,R,349.298
26,13,L,L,L,290.705
26,14,L,L,L,249.212
26,15,R,R,R,270.951
26,16,R,L,L,299.155
26,17,R,L,L,406.772
26,18,L,L,L,342.857
26,19,L,R,R,333.287
26,20,R,L,L,312.48
26,21,L,L,L,296.383
26,22,L,R,R,572.244
26,23,R,L,L,344.648
26,24,L,L,L,310.938
26,25,L,L,L,256.844
26,26,R,L,L,315.914
26,27,L,R,R,432.647
26,28,R,R,R,392.497
26,29,R,R,R,324.455
26,30,R,L,L,260.008
26,31,L,R,R,295.191
26,32,R,R,R,289.276
26,33,L,L,L,237.52
26,34,R,R,R,276.239
26,35,L,L,L,281.268
26,36,R,L,L,391.514
26,37,R,R,R,256.149
26,38,R,R,R,274.389
26,39,L,L,L,220.491
26,40,L,R,R,291.056
26,41,R,R,R,297.636
26,42,L,R,R,267.309
26,43,L,R,R,265.909
26,44,R,R,R,265.655
26,45,L,L,L,304.5
26,46,R,R,R,240.093
26,47,R,R,R,238.573
26,48,L,L,L,237.226
26,49,R,L,L,301.007
26,50,R,L,L,342.412
26,51,R,R,R,259.467
26,52,L,R,R,321.665
26,53,R,L,L,274.418
26,54,R,L,L,356.208
26,55,L,L,L,288.433
26,56,R,R,R,272.795
26,57,R,L,L,329.764
26,58,L,L,L,302.603
26,59,R,L,L,276.403
26,60,R,R,R,319.752
26,61,L,R,R,310.252
26,62,R,R,R,333.026
26,63,L,L,L,274.597
26,64,R,L,L,294.593
26,65,R,L,L,261.911
26,66,R,R,R,282.167
26,67,L,L,L,327.202
26,68,L,R,R,256.47
26,69,L,R,R,288.884
26,70,L,L,L,267.348
26,71,L,R,R,289.186
26,72,R,L,L,303.315
26,73,R,R,R,300.694
26,74,L,R,R,263.113
26,75,R,R,R,284.847
26,76,R,L,L,279.794
26,77,R,L,L,295.052
26,78,L,L,L,288.277
26,79,L,R,R,306.127
26,80,L,R,R,253.412
