22,1,L,L,L,265.493
22,2,R,L,L,347.694
22,3,L,L,L,371.428
22,4,R,R,R,220.375
22,5,L,R,R,395.893
22,6,L,R,R,283.051
22,7,L,L,L,250.436
22,8,L,R,R,244.717
22,9,L,R,R,308.443
22,10,R,L,L,311.002
22,11,R,R,R,224.854
22,12,L,R,R,196.618
22,13,L,L,L,247.008
22,14,L,L,L,234.851
22,15,R,R,R,239.59
22,16,R,L,L,279.43
22,17,R,L,L,351.011
22,18,L,L,L,252.76
22,19,L,R,R,280.474
22,20,R,L,L,420.542
22,21,L,L,L,248.071
22,22,L,R,R,275.04
22,23,R,L,L,258.006
22,24,L,L,L,290.603
22,25,L,L,L,286.996
22,26,R,L,L,345.606
22,27,L,R,R,233.8
22,28,R,R,R,333.204
22,29,R,R,R,248.226
22,30,R,L,L,313.785
22,31,L,R,R,262.222
22,32,R,R,R,263.565
22,33,L,L,L,307.123
22,34,R,R,R,303.564
22,35,L,L,L,306.744
22,36,R,L,L,264.569
22,37,R,R,R,292.569
22,38,R,R,R,273.632
22,39,L,L,L,258.858
22,40,L,R,R,277.065
22,41,R,R,R,377.637
22,42,L,R,R,296.801
22,43,L,R,R,304.818
22,44,R,R,R,315.021
22,45,L,L,L,294.643
22,46,R,R,R,369.365
22,47,R,R,R,298.357
22,48,L,L,L,368.652
22,49,R,L,L,377.584
22,50,R,L,L,255.449
22,51,R,R,R,339.514
22,52,L,R,R,311.394
22,53,R,L,L,255.059
22,54,R,L,L,349.13
22,55,L,L,L,331.099
22,56,R,R,R,230.673
22,57,R,L,L,331.833
22,58,L,L,L,356.09
22,59,R,L,L,313.933
22,60,R,R,R,240.004
22,61,L,R,R,251.076
22,62,R,R,R,298.961
22,63,L,L,L,223.131
22,64,R,L,L,349.163
22,65,R,L,L,276.431
22,66,R,R,R,237.727
22,67,L,L,L,316.017
22,68,L,R,R,238.288
22,69,L,R,R,253.558
22,70,L,L,L,300.808
22,71,L,R,R,243.087
22,72,R,L,L,310.919
22,73,R,R,R,242.2
22,74,L,R,R,252.328
22,75,R,R,R,225.137
22,76,R,L,L,235.32
22,77,R,L,L,265.711
22,78,L,L,L,332.237
22,79,L,R,R,359.109
22,80,L,R,R,280.355
