23,1,L,L,L,381.837
23,2,R,L,L,376.45
23,3,L,L,L,268.217
23,4,R,R,R,300.111
23,5,L,R,R,252.136
23,6,L,R,R,264.37
23,7,L,L,L,286.731
23,8,L,R,R,310.587
23,9,L,R,R,274.778
23,10,R,L,L,258.762
23,11,R,R,R,291.452
23,12,L,R,R,250.052
23,13,L,L,L,255.072
23,14,L,L,L,235.137
23,15,R,R,R,216.759
23,16,R,L,L,265.842
23,17,R,L,L,318.344
23,18,L,L,L,266.468
23,19,L,R,R,293.86
23,20,R,L,L,245.16
23,21,L,L,L,291.134
23,22,L,R,R,309.585
23,23,R,L,L,240.753
23,24,L,L,L,271.788
23,25,L,L,L,246.875
23,26,R,L,L,267.1
23,27,L,R,R,275.595
23,28,R,R,R,322.163
23,29,R,R,R,263.922
23,30,R,L,L,323.066
23,31,L,R,R,316.74
23,32,R,R,R,297.24
23,33,L,L,L,249.698
23,34,R,R,R,242.027
23,35,L,L,L,246.724
23,36,R,L,L,272.219
23,37,R,R,R,277.81
23,38,R,R,R,265.838
23,39,L,L,L,225
23,40,L,R,R,212.005
23,41,R,R,R,270.533
23,42,L,R,R,279.721
23,43,L,R,R,261.543
23,44,R,R,R,268.017
23,45,L,L,L,339.22
23,46,R,R,R,233.307
23,47,R,R,R,242.162
23,48,L,L,L,232.331
23,49,R,L,L,306.626
23,50,R,L,L,286.582
23,51,R,R,R,209.144
23,52,L,R,L,247.657
23,53,R,L,L,311.062
23,54,R,L,L,448.452
23,55,L,L,L,325.629
23,56,R,R,R,240.873
23,57,R,L,L,224.381
23,58,L,L,L,299.975
23,59,R,L,L,249.96
23,60,R,R,R,328.77
23,61,L,R,R,304.582
23,62,R,R,R,335.98
23,63,L,L,L,251.577
23,64,R,L,L,284.519
23,65,R,L,L,264.493
23,66,R,R,R,400.359
23,67,L,L,L,265.639
23,68,L,R,R,337.401
23,69,L,R,R,347.677
23,70,L,L,L,332.388
23,71,L,R,R,317.109
23,72,R,L,L,294.542
23,73,R,R,R,270.614
23,74,L,R,R,279.963
23,75,R,R,R,458.002
23,76,R,L,L,307.733
23,77,R,L,L,251.601
23,78,L,L,L,282.408
23,79,L,R,R,296.882
23,80,L,R,R,283.427
