34,1,L,L,L,197.105
34,2,R,L,R,204.645
34,3,L,L,L,292.77
34,4,R,R,R,306.724
34,5,L,R,R,299.217
34,6,L,R,R,235.191
34,7,L,L,L,279.523
34,8,L,R,R,223.464
34,9,L,R,R,257.212
34,10,R,L,L,226.9
34,11,R,R,R,239.514
34,12,L,R,R,285.338
34,13,L,L,L,291.853
34,14,L,L,L,259.815
34,15,R,R,R,199.309
34,16,R,L,L,243.168
34,17,R,L,L,231.394
34,18,L,L,L,251.119
34,19,L,R,R,254.319
34,20,R,L,L,239.494
34,21,L,L,L,268.579
34,22,L,R,R,234.856
34,23,R,L,L,212.653
34,24,L,L,L,248.438
34,25,L,L,L,227.707
34,26,R,L,L,214.485
34,27,L,R,R,180.14
34,28,R,R,R,191.835
34,29,R,R,R,259.861
34,30,R,L,L,252.157
34,31,L,R,R,229.354
34,32,R,R,R,216.598
34,33,L,L,L,230.583
34,34,R,R,R,209.189
34,35,L,L,L,219.534
34,36,R,L,L,228.924
34,37,R,R,R,193.403
34,38,R,R,R,216.256
34,39,L,L,L,205.912
34,40,L,R,R,222.367
34,41,R,R,R,232.752
34,42,L,R,R,202.326
34,43,L,R,R,283.878
34,44,R,R,R,228.906
34,45,L,L,L,239.436
34,46,R,R,R,209.102
34,47,R,R,R,237.418
34,48,L,L,L,259.021
34,49,R,L,L,249.829
34,50,R,L,L,241.77
34,51,R,R,R,232.903
34,52,L,R,R,211.989
34,53,R,L,L,206.031
34,54,R,L,L,227.36
34,55,L,L,L,239.111
34,56,R,R,R,202.211
34,57,R,L,L,176.783
34,58,L,L,L,205.599
34,59,R,L,L,201.571
34,60,R,R,R,177.597
34,61,L,R,R,218.833
34,62,R,R,R,240.693
34,63,L,L,L,207.829
34,64,R,L,L,408.719
34,65,R,L,L,192.991
34,66,R,R,R,234.522
34,67,L,L,L,204.829
34,68,L,R,L,221.126
34,69,L,R,R,240.755
34,70,L,L,L,217.264
34,71,L,R,R,193.423
34,72,R,L,L,231.498
34,73,R,R,R,198.163
34,74,L,R,R,205.777
34,75,R,R,R,209.047
34,76,R,L,L,180.947
34,77,R,L,L,248.637
34,78,L,L,L,237.811
34,79,L,R,R,236.973
34,80,L,R,R,232.743
