18,1,L,L,L,486.394
18,2,R,L,L,301.22
18,3,L,L,L,287.047
18,4,R,R,R,298.862
18,5,L,R,R,261.869
18,6,L,R,R,291.311
18,7,L,L,L,291.36
18,8,L,R,R,268.809
18,9,L,R,R,238.959
18,10,R,L,L,267.866
18,11,R,R,R,272.891
18,12,L,R,R,253.908
18,13,L,L,L,262.902
18,14,L,L,L,262.982
18,15,R,R,R,255.075
18,16,R,L,L,276.36
18,17,R,L,L,310.506
18,18,L,L,L,237.708
18,19,L,R,R,238.996
18,20,R,L,L,232.049
18,21,L,L,L,239.744
18,22,L,R,R,232.546
18,23,R,L,L,232.988
18,24,L,L,L,323.35
18,25,L,L,L,286.649
18,26,R,L,L,330.642
18,27,L,R,R,257.751
18,28,R,R,R,294.695
18,29,R,R,R,310.925
18,30,R,L,L,268.429
18,31,L,R,R,258.903
18,32,R,R,R,279.246
18,33,L,L,L,266.34
18,34,R,R,R,268.839
18,35,L,L,L,299.017
18,36,R,L,L,263.466
18,37,R,R,R,251.445
18,38,R,R,R,258.904
18,39,L,L,L,279.784
18,40,L,R,R,320.661
18,41,R,R,R,298.826
18,42,L,R,R,247.392
18,43,L,R,R,232.645
18,44,R,R,R,225.681
18,45,L,L,L,329.343
18,46,R,R,R,325.959
18,47,R,R,R,243.495
18,48,L,L,L,274.478
18,49,R,L,L,302.899
18,50,R,L,L,274.294
18,51,R,R,R,270.3
18,52,L,R,R,297.374
18,53,R,L,L,268.78
18,54,R,L,L,397.15
18,55,L,L,L,276.231
18,56,R,R,R,296.041
18,57,R,L,L,253.213
18,58,L,L,L,316.944
18,59,R,L,L,285.335
18,60,R,R,R,229.16
18,61,L,R,R,272.012
18,62,R,R,R,312.3
18,63,L,L,L,323.375
18,64,R,L,L,288.81
18,65,R,L,L,302.211
18,66,R,R,R,251.886
18,67,L,L,L,268.973
18,68,L,R,R,271.396
18,69,L,R,R,245.983
18,70,L,L,L,255.85
18,71,L,R,R,258.289
18,72,R,L,L,232.23
18,73,R,R,R,239.702
18,74,L,R,R,280.871
18,75,R,R,R,251.095
18,76,R,L,L,273.509
18,77,R,L,L,287.993
18,78,L,L,L,279.83
18,79,L,R,R,268.337
18,80,L,R,R,300.545
