21,1,L,L,L,351.496
21,2,R,L,R,200.547
21,3,L,L,L,294.557
21,4,R,R,R,281.866
21,5,L,R,R,294.173
21,6,L,R,R,336.728
21,7,L,L,L,315.699
21,8,L,R,R,345.113
21,9,L,R,R,255.349
21,10,R,L,L,262.906
21,11,R,R,R,358.871
21,12,L,R,R,322.112
21,13,L,L,L,426.027
21,14,L,L,L,265.337
21,15,R,R,R,320.865
21,16,R,L,L,250.843
21,17,R,L,L,235.949
21,18,L,L,L,240.132
21,19,L,R,R,281.402
21,20,R,L,L,255.953
21,21,L,L,L,270.786
21,22,L,R,R,257.48
21,23,R,L,L,250.987
21,24,L,L,L,237.254
21,25,L,L,L,302.863
21,26,R,L,L,238.436
21,27,L,R,R,258.797
21,28,R,R,R,322.792
21,29,R,R,R,299.192
21,30,R,L,L,249.889
21,31,L,R,R,278.542
21,32,R,R,R,309.985
21,33,L,L,L,280.862
21,34,R,R,R,286.995
21,35,L,L,L,281.272
21,36,R,L,L,279.384
21,37,R,R,R,275.806
21,38,R,R,R,290.804
21,39,L,L,L,279.078
21,40,L,R,R,321.676
21,41,R,R,R,287.084
21,42,L,R,R,283.873
21,43,L,R,R,263.83
21,44,R,R,R,307.484
21,45,L,L,L,311.939
21,46,R,R,R,319.148
21,47,R,R,R,259.332
21,48,L,L,L,301.077
21,49,R,L,L,320.467
21,50,R,L,L,291.89
21,51,R,R,R,263.782
21,52,L,R,R,237.19
21,53,R,L,L,278.664
21,54,R,L,L,332.099
21,55,L,L,L,314.366
21,56,R,R,R,313.092
21,57,R,L,L,280.081
21,58,L,L,L,330.266
21,59,R,L,L,246.336
21,60,R,R,R,306.395
21,61,L,R,R,258.303
21,62,R,R,R,301.639
21,63,L,L,L,302.277
21,64,R,L,L,302.76
21,65,R,L,L,289.093
21,66,R,R,R,298.333
21,67,L,L,L,282.09
21,68,L,R,R,298.282
21,69,L,R,R,285.18
21,70,L,L,L,299.682
21,71,L,R,R,388.577
21,72,R,L,L,271.132
21,73,R,R,R,312.605
21,74,L,R,R,281.244
21,75,R,R,R,306.193
21,76,R,L,L,261.578
21,77,R,L,L,340.497
21,78,L,L,L,292.218
21,79,L,R,R,401.241
21,80,L,R,R,355.999
