29,1,L,L,L,272.393
29,2,R,L,L,326.176
29,3,L,L,L,339.022
29,4,R,R,R,378.881
29,5,L,R,L,256.492
29,6,L,R,R,363.564
29,7,L,L,L,393.861
29,8,L,R,R,346.951
29,9,L,R,R,326.584
29,10,R,L,L,270.994
29,11,R,R,R,238.972
29,12,L,R,L,242.131
29,13,L,L,L,353.843
29,14,L,L,L,382.373
29,15,R,R,R,325.686
29,16,R,L,L,323.09
29,17,R,L,L,289.98
29,18,L,L,L,301.142
29,19,L,R,R,322.625
29,20,R,L,L,247.332
29,21,L,L,L,256.313
29,22,L,R,R,264.778
29,23,R,L,L,247.762
29,24,L,L,L,344.029
29,25,L,L,L,255.592
29,26,R,L,L,275.998
29,27,L,R,R,247.662
29,28,R,R,R,431.106
29,29,R,R,R,307.043
29,30,R,L,L,329.188
29,31,L,R,R,291.913
29,32,R,R,R,334.992
29,33,L,L,L,339.842
29,34,R,R,R,266.866
29,35,L,L,L,318.021
29,36,R,L,L,288.979
29,37,R,R,R,247.237
29,38,R,R,R,262.237
29,39,L,L,L,252.749
29,40,L,R,R,285.322
29,41,R,R,R,288.002
29,42,L,R,R,293.734
29,43,L,R,R,243.152
29,44,R,R,R,249.63
29,45,L,L,L,260.724
29,46,R,R,R,238.196
29,47,R,R,R,260.846
29,48,L,L,L,402.034
29,49,R,L,L,331.055
29,50,R,L,L,314.531
29,51,R,R,R,229.899
29,52,L,R,R,246.557
29,53,R,L,L,257.772
29,54,R,L,L,301.575
29,55,L,L,L,357.504
29,56,R,R,R,274.282
29,57,R,L,L,209.769
29,58,L,L,L,234.058
29,59,R,L,L,215.333
29,60,R,R,R,305.857
29,61,L,R,R,293.039
29,62,R,R,R,314.696
29,63,L,L,L,267.836
29,64,R,L,L,338.143
29,65,R,L,L,239.135
29,66,R,R,R,303.441
29,67,L,L,L,252.911
29,68,L,R,R,227.85
29,69,L,R,R,355.451
29,70,L,L,L,228.532
29,71,L,R,R,233.374
29,72,R,L,L,280.148
29,73,R,R,R,226.658
29,74,L,R,R,310.542
29,75,R,R,R,344.536
29,76,R,L,L,280.565
29,77,R,L,L,277.713
29,78,L,L,L,336.924
29,79,L,R,R,271.089
29,80,L,R,R,268.453
