2,1,L,L,L,386.483;
2,2,R,L,L,429.889;
2,3,L,L,L,303.854;
2,4,R,R,R,344.993;
2,5,L,R,R,323.365;
2,6,L,R,R,225.659;
2,7,L,L,L,282.103;
2,8,L,R,R,273.043;
2,9,L,R,R,301.013;
2,10,R,L,L,260.965;
2,11,R,R,R,272.07;
2,12,L,R,R,272.875;
2,13,L,L,L,257.964;
2,14,L,L,L,316.135;
2,15,R,R,R,278.94;
2,16,R,L,L,245.13;
2,17,R,L,L,255.031;
2,18,L,L,L,259.038;
2,19,L,R,R,252.914;
2,20,R,L,L,245.835;
2,21,L,L,L,290.618;
2,22,L,R,R,231.315;
2,23,R,L,L,232.957;
2,24,L,L,L,326.573;
2,25,L,L,L,233.654;
2,26,R,L,L,243.138;
2,27,L,R,R,287.9;
2,28,R,R,R,244.058;
2,29,R,R,R,262.209;
2,30,R,L,L,242.592;
2,31,L,R,R,235.345;
2,32,R,R,R,211.842;
2,33,L,L,L,281.173;
2,34,R,R,R,233.013;
2,35,L,L,L,300.244;
2,36,R,L,L,284.714;
2,37,R,R,R,285.061;
2,38,R,R,R,374.004;
2,39,L,L,L,236.586;
2,40,L,R,R,231.576;
2,41,R,R,R,224.642;
2,42,L,R,R,339.138;
2,43,L,R,R,304.85;
2,44,R,R,R,256.464;
2,45,L,L,L,270.884;
2,46,R,R,R,232.493;
2,47,R,R,R,261.329;
2,48,L,L,L,259.776;
2,49,R,L,L,261.783;
2,50,R,L,L,219.201;
2,51,R,R,R,211.087;
2,52,L,R,R,285.863;
2,53,R,L,L,251.715;
2,54,R,L,L,233.191;
2,55,L,L,L,254.687;
2,56,R,R,R,237.998;
2,57,R,L,L,230.588;
2,58,L,L,L,262.545;
2,59,R,L,L,268.303;
2,60,R,R,R,265.066;
2,61,L,R,R,273.919;
2,62,R,R,R,209.719;
2,63,L,L,L,235.228;
2,64,R,L,L,253.827;
2,65,R,L,L,253.619;
2,66,R,R,R,260.487;
2,67,L,L,L,271.742;
2,68,L,R,R,228.643;
2,69,L,R,R,230.212;
2,70,L,L,L,262.193;
2,71,L,R,R,210.571;
2,72,R,L,L,234.995;
2,73,R,R,R,255.596;
2,74,L,R,R,287.788;
2,75,R,R,R,285.04;
2,76,R,L,L,234.823;
2,77,R,L,L,278.364;
2,78,L,L,L,271.107;
2,79,L,R,R,226.767;
2,80,L,R,R,267.783;
