12,1,L,L,L,408.213;
12,2,R,L,L,465.625;
12,3,L,L,L,328.964;
12,4,R,R,R,258.587;
12,5,L,R,R,331.461;
12,6,L,R,R,286.306;
12,7,L,L,L,252.633;
12,8,L,R,R,237.545;
12,9,L,R,R,266.703;
12,10,R,L,L,264.881;
12,11,R,R,R,285.178;
12,12,L,R,R,245.234;
12,13,L,L,L,242.291;
12,14,L,L,L,309.887;
12,15,R,R,R,243.948;
12,16,R,L,L,272.224;
12,17,R,L,L,299.534;
12,18,L,L,L,299.796;
12,19,L,R,R,222.837;
12,20,R,L,L,273.026;
12,21,L,L,L,242.868;
12,22,L,R,R,249.439;
12,23,R,L,L,199.286;
12,24,L,L,L,259.007;
12,25,L,L,L,261.258;
12,26,R,L,L,248.583;
12,27,L,R,R,302.508;
12,28,R,R,R,303.154;
12,29,R,R,R,252.93;
12,30,R,L,L,262.994;
12,31,L,R,R,177.53;
12,32,R,R,R,245.136;
12,33,L,L,L,231.48;
12,34,R,R,R,220.449;
12,35,L,L,L,229.286;
12,36,R,L,L,248.929;
12,37,R,R,R,208.769;
12,38,R,R,R,273.639;
12,39,L,L,L,227.674;
12,40,L,R,R,283.16;
12,41,R,R,R,250.809;
12,42,L,R,R,257.94;
12,43,L,R,R,297.105;
12,44,R,R,R,270.925;
12,45,L,L,L,258.849;
12,46,R,R,R,229.22;
12,47,R,R,R,244.877;
12,48,L,L,L,259.599;
12,49,R,L,L,305.676;
12,50,R,L,L,365.961;
12,51,R,R,R,284.838;
12,52,L,R,R,240.957;
12,53,R,L,L,307.881;
12,54,R,L,L,278.591;
12,55,L,L,L,261.704;
12,56,R,R,R,316.783;
12,57,R,L,L,258.843;
12,58,L,L,L,281.848;
12,59,R,L,L,226.693;
12,60,R,R,R,296.009;
12,61,L,R,R,308.02;
12,62,R,R,R,273.559;
12,63,L,L,L,306.839;
12,64,R,L,L,287.567;
12,65,R,L,L,236.527;
12,66,R,R,R,341.808;
12,67,L,L,L,253.651;
12,68,L,R,R,263.225;
12,69,L,R,R,208.911;
12,70,L,L,L,229.416;
12,71,L,R,R,391.723;
12,72,R,L,L,246.467;
12,73,R,R,R,321.876;
12,74,L,R,R,360.004;
12,75,R,R,R,493.964;
12,76,R,L,L,266.142;
12,77,R,L,L,224.442;
12,78,L,L,L,226.022;
12,79,L,R,R,275.86;
12,80,L,R,R,257.575;
