,,,,,
,,,,,
13,1,L,L,L,268.627
13,2,R,L,L,309.13
13,3,L,L,L,320.971
13,4,R,R,L,274.441
13,5,L,R,R,318.136
13,6,L,R,R,351.888
13,7,L,L,L,310.913
13,8,L,R,R,316.01
13,9,L,R,R,318.665
13,10,R,L,L,313.784
13,11,R,R,R,274.163
13,12,L,R,R,319.093
13,13,L,L,L,324.355
13,14,L,L,L,312.812
13,15,R,R,R,307.699
13,16,R,L,L,264.502
13,17,R,L,L,291.396
13,18,L,L,L,280.924
13,19,L,R,R,284.62
13,20,R,L,L,249.524
13,21,L,L,L,274.762
13,22,L,R,R,289.307
13,23,R,L,L,283.325
13,24,L,L,L,273.859
13,25,L,L,L,255.827
13,26,R,L,L,267.174
13,27,L,R,R,310.301
13,28,R,R,R,322.205
13,29,R,R,R,326.226
13,30,R,L,L,319.467
13,31,L,R,R,332.129
13,32,R,R,R,310.53
13,33,L,L,L,265.536
13,34,R,R,R,306.944
13,35,L,L,L,275.27
13,36,R,L,L,284.537
13,37,R,R,R,272.465
13,38,R,R,R,292.476
13,39,L,L,L,260.236
13,40,L,R,R,267.728
13,41,R,R,R,302.596
13,42,L,R,R,255.992
13,43,L,R,R,295.256
13,44,R,R,R,357.221
13,45,L,L,L,268.909
13,46,R,R,R,292.522
13,47,R,R,R,286.369
13,48,L,L,L,269.229
13,49,R,L,L,344.372
13,50,R,L,L,309.963
13,51,R,R,R,401.235
13,52,L,R,R,299.141
13,53,R,L,L,264.789
13,54,R,L,L,292.754
13,55,L,L,L,264.253
13,56,R,R,R,286.763
13,57,R,L,L,259.066
13,58,L,L,L,279.503
13,59,R,L,L,267.658
13,60,R,R,R,368.452
13,61,L,R,R,299.547
13,62,R,R,R,288.762
13,63,L,L,L,239.917
13,64,R,L,L,278.532
13,65,R,L,L,248.162
13,66,R,R,R,247.812
13,67,L,L,L,354.498
13,68,L,R,R,284.821
13,69,L,R,R,301.335
13,70,L,L,L,267.155
13,71,L,R,R,258.24
13,72,R,L,L,237.155
13,73,R,R,R,435.852
13,74,L,R,R,296.722
13,75,R,R,R,271.417
13,76,R,L,L,254.648
13,77,R,L,L,287.602
13,78,L,L,L,290.656
13,79,L,R,R,303.6
13,80,L,R,R,276.262
