10,1,L,L,L,474.152;
10,2,R,L,L,405.686;
10,3,L,L,L,356.761;
10,4,R,R,R,282.74;
10,5,L,R,R,434.748;
10,6,L,R,R,319.934;
10,7,L,L,L,357.895;
10,8,L,R,R,278.693;
10,9,L,R,R,266.83;
10,10,R,L,L,444.337;
10,11,R,R,R,283.489;
10,12,L,R,R,287.561;
10,13,L,L,L,362.346;
10,14,L,L,L,328.418;
10,15,R,R,R,268.14;
10,16,R,L,L,369.947;
10,17,R,L,L,322.488;
10,18,L,L,L,352.797;
10,19,L,R,R,247.177;
10,20,R,L,L,406.194;
10,21,L,L,L,366.616;
10,22,L,R,R,321.055;
10,23,R,L,L,338.664;
10,24,L,L,L,459.916;
10,25,L,L,L,252.716;
10,26,R,L,L,347.324;
10,27,L,R,R,289.368;
10,28,R,R,R,425.925;
10,29,R,R,R,282.611;
10,30,R,L,L,387.289;
10,31,L,R,R,255.228;
10,32,R,R,R,295.323;
10,33,L,L,L,269.863;
10,34,R,R,R,263.028;
10,35,L,L,L,228.505;
10,36,R,L,L,411.733;
10,37,R,R,R,298.698;
10,38,R,R,R,290.708;
10,39,L,L,L,276.413;
10,40,L,R,R,318.903;
10,41,R,R,R,302.042;
10,42,L,R,R,272.041;
10,43,L,R,R,246.18;
10,44,R,R,R,251.371;
10,45,L,L,L,276.004;
10,46,R,R,R,253.928;
10,47,R,R,R,257.67;
10,48,L,L,L,226.109;
10,49,R,L,L,416.34;
10,50,R,L,L,283.44;
10,51,R,R,R,232.147;
10,52,L,R,R,248.252;
10,53,R,L,L,273.595;
10,54,R,L,R,231.511;
10,55,L,L,L,329.022;
10,56,R,R,R,278.601;
10,57,R,L,L,282.973;
10,58,L,L,L,366.245;
10,59,R,L,L,382.408;
10,60,R,R,R,290.507;
10,61,L,R,R,231.011;
10,62,R,R,R,294.036;
10,63,L,L,L,348.681;
10,64,R,L,L,307.855;
10,65,R,L,L,435.054;
10,66,R,R,R,248.182;
10,67,L,L,L,412.766;
10,68,L,R,R,228.7;
10,69,L,R,R,303.036;
10,70,L,L,L,262.045;
10,71,L,R,R,325.017;
10,72,R,L,L,257.384;
10,73,R,R,R,250.374;
10,74,L,R,R,248.213;
10,75,R,R,R,268.985;
10,76,R,L,L,286.131;
10,77,R,L,L,342.584;
10,78,L,L,L,327.955;
10,79,L,R,R,356.308;
10,80,L,R,R,277.911;
